# Source File: event_5672563_fa2a52e3-2d82-455d-8ff3-dbdb28f453da.gsdata
# Data Type:   GS Data
# Record Count: 2100
# Format: dateTime (epoch ms), dateTime (UTC ISO), x, y, z
dateTime,dateTimeISO,x,y,z
1787485584420,2026-08-23T11:46:24.420Z,-259,8,753
1787485584430,2026-08-23T11:46:24.430Z,224,28,1056
1787485584440,2026-08-23T11:46:24.440Z,23,-36,997
1787485584450,2026-08-23T11:46:24.450Z,299,-39,1055
1787485584460,2026-08-23T11:46:24.460Z,-222,-27,825
1787485584470,2026-08-23T11:46:24.470Z,-22,60,880
1787485584480,2026-08-23T11:46:24.480Z,111,101,1039
1787485584490,2026-08-23T11:46:24.490Z,214,79,1001
1787485584500,2026-08-23T11:46:24.500Z,-110,53,820
1787485584510,2026-08-23T11:46:24.510Z,204,39,976
1787485584520,2026-08-23T11:46:24.520Z,139,-4,987
1787485584530,2026-08-23T11:46:24.530Z,255,-23,934
1787485584540,2026-08-23T11:46:24.540Z,-48,-47,842
1787485584550,2026-08-23T11:46:24.550Z,283,-45,1007
1787485584560,2026-08-23T11:46:24.560Z,139,51,1077
1787485584570,2026-08-23T11:46:24.570Z,185,62,1014
1787485584580,2026-08-23T11:46:24.580Z,-123,63,954
1787485584590,2026-08-23T11:46:24.590Z,259,41,1052
1787485584600,2026-08-23T11:46:24.600Z,232,15,1090
1787485584610,2026-08-23T11:46:24.610Z,-16,-22,921
1787485584620,2026-08-23T11:46:24.620Z,100,-21,1027
1787485584630,2026-08-23T11:46:24.630Z,134,-66,1047
1787485584640,2026-08-23T11:46:24.640Z,156,12,1155
1787485584650,2026-08-23T11:46:24.650Z,-116,37,1102
1787485584660,2026-08-23T11:46:24.660Z,232,64,1231
1787485584670,2026-08-23T11:46:24.670Z,-190,28,1030
1787485584680,2026-08-23T11:46:24.680Z,-81,6,963
1787485584690,2026-08-23T11:46:24.690Z,11,39,997
1787485584700,2026-08-23T11:46:24.700Z,160,-8,1092
1787485584710,2026-08-23T11:46:24.710Z,-22,-25,1071
1787485584720,2026-08-23T11:46:24.720Z,-39,-31,1144
1787485584730,2026-08-23T11:46:24.730Z,126,2,1159
1787485584740,2026-08-23T11:46:24.740Z,-21,-33,1054
1787485584750,2026-08-23T11:46:24.750Z,25,-8,1019
1787485584760,2026-08-23T11:46:24.760Z,-100,11,974
1787485584770,2026-08-23T11:46:24.770Z,-7,11,1023
1787485584780,2026-08-23T11:46:24.780Z,-7,11,1023
1787485584790,2026-08-23T11:46:24.790Z,99,-40,1081
1787485584800,2026-08-23T11:46:24.800Z,34,-52,974
1787485584810,2026-08-23T11:46:24.810Z,84,-25,943
1787485584820,2026-08-23T11:46:24.820Z,119,-14,888
1787485584830,2026-08-23T11:46:24.830Z,111,-35,932
1787485584840,2026-08-23T11:46:24.840Z,103,-17,921
1787485584850,2026-08-23T11:46:24.850Z,53,-31,929
1787485584860,2026-08-23T11:46:24.860Z,88,-14,982
1787485584870,2026-08-23T11:46:24.870Z,130,-36,985
1787485584880,2026-08-23T11:46:24.880Z,-44,-47,842
1787485584890,2026-08-23T11:46:24.890Z,62,-44,893
1787485584900,2026-08-23T11:46:24.900Z,38,-37,852
1787485584910,2026-08-23T11:46:24.910Z,174,-43,1029
1787485584920,2026-08-23T11:46:24.920Z,85,-21,930
1787485584930,2026-08-23T11:46:24.930Z,59,-29,948
1787485584940,2026-08-23T11:46:24.940Z,149,-7,948
1787485584950,2026-08-23T11:46:24.950Z,145,12,938
1787485584960,2026-08-23T11:46:24.960Z,-8,-5,840
1787485584970,2026-08-23T11:46:24.970Z,133,-45,924
1787485584980,2026-08-23T11:46:24.980Z,58,-63,896
1787485584990,2026-08-23T11:46:24.990Z,162,-43,1040
1787485585000,2026-08-23T11:46:25.000Z,58,0,954
1787485585010,2026-08-23T11:46:25.010Z,100,6,966
1787485585020,2026-08-23T11:46:25.020Z,150,16,941
1787485585030,2026-08-23T11:46:25.030Z,219,39,1016
1787485585040,2026-08-23T11:46:25.040Z,-14,16,921
1787485585050,2026-08-23T11:46:25.050Z,238,-9,1059
1787485585060,2026-08-23T11:46:25.060Z,33,-15,972
1787485585070,2026-08-23T11:46:25.070Z,104,0,1051
1787485585080,2026-08-23T11:46:25.080Z,23,32,945
1787485585090,2026-08-23T11:46:25.090Z,110,13,1006
1787485585100,2026-08-23T11:46:25.100Z,55,4,952
1787485585110,2026-08-23T11:46:25.110Z,47,23,983
1787485585120,2026-08-23T11:46:25.120Z,135,52,1089
1787485585130,2026-08-23T11:46:25.130Z,185,25,1090
1787485585140,2026-08-23T11:46:25.140Z,-36,-18,980
1787485585150,2026-08-23T11:46:25.150Z,-22,-23,1032
1787485585160,2026-08-23T11:46:25.160Z,76,15,1019
1787485585170,2026-08-23T11:46:25.170Z,9,26,1037
1787485585180,2026-08-23T11:46:25.180Z,76,10,1043
1787485585190,2026-08-23T11:46:25.190Z,46,20,1051
1787485585200,2026-08-23T11:46:25.200Z,146,41,1101
1787485585210,2026-08-23T11:46:25.210Z,122,39,1108
1787485585220,2026-08-23T11:46:25.220Z,18,28,1065
1787485585230,2026-08-23T11:46:25.230Z,23,51,1071
1787485585240,2026-08-23T11:46:25.240Z,-101,33,991
1787485585250,2026-08-23T11:46:25.250Z,-101,33,991
1787485585260,2026-08-23T11:46:25.260Z,8,20,1050
1787485585270,2026-08-23T11:46:25.270Z,-25,-6,1001
1787485585280,2026-08-23T11:46:25.280Z,66,40,973
1787485585290,2026-08-23T11:46:25.290Z,66,40,973
1787485585300,2026-08-23T11:46:25.300Z,124,34,1033
1787485585310,2026-08-23T11:46:25.310Z,76,15,974
1787485585320,2026-08-23T11:46:25.320Z,83,10,949
1787485585330,2026-08-23T11:46:25.330Z,30,-15,934
1787485585340,2026-08-23T11:46:25.340Z,161,6,1045
1787485585350,2026-08-23T11:46:25.350Z,20,0,944
1787485585360,2026-08-23T11:46:25.360Z,88,12,952
1787485585370,2026-08-23T11:46:25.370Z,75,31,907
1787485585380,2026-08-23T11:46:25.380Z,163,25,1005
1787485585390,2026-08-23T11:46:25.390Z,16,30,937
1787485585400,2026-08-23T11:46:25.400Z,58,14,940
1787485585410,2026-08-23T11:46:25.410Z,-8,-14,913
1787485585420,2026-08-23T11:46:25.420Z,58,14,970
1787485585430,2026-08-23T11:46:25.430Z,-6,2,929
1787485585440,2026-08-23T11:46:25.440Z,70,-7,864
1787485585450,2026-08-23T11:46:25.450Z,36,-5,852
1787485585460,2026-08-23T11:46:25.460Z,94,7,1001
1787485585470,2026-08-23T11:46:25.470Z,134,-6,912
1787485585480,2026-08-23T11:46:25.480Z,134,-6,912
1787485585490,2026-08-23T11:46:25.490Z,105,-9,935
1787485585500,2026-08-23T11:46:25.500Z,20,7,898
1787485585510,2026-08-23T11:46:25.510Z,121,2,954
1787485585520,2026-08-23T11:46:25.520Z,55,-17,963
1787485585530,2026-08-23T11:46:25.530Z,28,-27,973
1787485585540,2026-08-23T11:46:25.540Z,-29,-3,1036
1787485585550,2026-08-23T11:46:25.550Z,174,41,1071
1787485585560,2026-08-23T11:46:25.560Z,-104,21,919
1787485585570,2026-08-23T11:46:25.570Z,-80,7,1009
1787485585580,2026-08-23T11:46:25.580Z,103,13,1129
1787485585590,2026-08-23T11:46:25.590Z,24,18,1070
1787485585600,2026-08-23T11:46:25.600Z,16,37,1081
1787485585610,2026-08-23T11:46:25.610Z,-93,-10,1023
1787485585620,2026-08-23T11:46:25.620Z,114,5,1130
1787485585630,2026-08-23T11:46:25.630Z,25,12,969
1787485585640,2026-08-23T11:46:25.640Z,-47,11,993
1787485585650,2026-08-23T11:46:25.650Z,8,11,978
1787485585660,2026-08-23T11:46:25.660Z,206,26,1060
1787485585670,2026-08-23T11:46:25.670Z,127,46,1016
1787485585680,2026-08-23T11:46:25.680Z,144,47,1067
1787485585690,2026-08-23T11:46:25.690Z,89,-23,1037
1787485585700,2026-08-23T11:46:25.700Z,88,-71,1009
1787485585710,2026-08-23T11:46:25.710Z,-17,-46,941
1787485585720,2026-08-23T11:46:25.720Z,25,-25,943
1787485585730,2026-08-23T11:46:25.730Z,72,18,1064
1787485585740,2026-08-23T11:46:25.740Z,43,20,1054
1787485585750,2026-08-23T11:46:25.750Z,95,49,1065
1787485585760,2026-08-23T11:46:25.760Z,53,33,988
1787485585770,2026-08-23T11:46:25.770Z,150,-6,1023
1787485585780,2026-08-23T11:46:25.780Z,113,-9,970
1787485585790,2026-08-23T11:46:25.790Z,122,-1,891
1787485585800,2026-08-23T11:46:25.800Z,-51,-28,885
1787485585810,2026-08-23T11:46:25.810Z,79,-8,1019
1787485585820,2026-08-23T11:46:25.820Z,89,-7,1069
1787485585830,2026-08-23T11:46:25.830Z,91,0,961
1787485585840,2026-08-23T11:46:25.840Z,84,-5,938
1787485585850,2026-08-23T11:46:25.850Z,-10,24,941
1787485585860,2026-08-23T11:46:25.860Z,165,29,1014
1787485585870,2026-08-23T11:46:25.870Z,-7,5,872
1787485585880,2026-08-23T11:46:25.880Z,85,-18,1002
1787485585890,2026-08-23T11:46:25.890Z,-43,-14,1004
1787485585900,2026-08-23T11:46:25.900Z,147,-18,1110
1787485585910,2026-08-23T11:46:25.910Z,-35,-12,999
1787485585920,2026-08-23T11:46:25.920Z,122,5,1014
1787485585930,2026-08-23T11:46:25.930Z,50,16,964
1787485585940,2026-08-23T11:46:25.940Z,109,29,1007
1787485585950,2026-08-23T11:46:25.950Z,30,34,973
1787485585960,2026-08-23T11:46:25.960Z,18,-19,958
1787485585970,2026-08-23T11:46:25.970Z,135,24,1030
1787485585980,2026-08-23T11:46:25.980Z,70,41,929
1787485585990,2026-08-23T11:46:25.990Z,70,41,929
1787485586000,2026-08-23T11:46:26.000Z,136,18,924
1787485586010,2026-08-23T11:46:26.010Z,73,-34,987
1787485586020,2026-08-23T11:46:26.020Z,91,-16,1003
1787485586030,2026-08-23T11:46:26.030Z,141,-6,976
1787485586040,2026-08-23T11:46:26.040Z,110,-8,912
1787485586050,2026-08-23T11:46:26.050Z,16,3,877
1787485586060,2026-08-23T11:46:26.060Z,37,3,918
1787485586070,2026-08-23T11:46:26.070Z,10,11,909
1787485586080,2026-08-23T11:46:26.080Z,-33,-22,1005
1787485586090,2026-08-23T11:46:26.090Z,85,-15,1063
1787485586100,2026-08-23T11:46:26.100Z,-8,-6,993
1787485586110,2026-08-23T11:46:26.110Z,-11,-5,958
1787485586120,2026-08-23T11:46:26.120Z,-2,-3,1039
1787485586130,2026-08-23T11:46:26.130Z,119,11,1092
1787485586140,2026-08-23T11:46:26.140Z,-2,8,1034
1787485586150,2026-08-23T11:46:26.150Z,49,4,1064
1787485586160,2026-08-23T11:46:26.160Z,-118,-42,986
1787485586170,2026-08-23T11:46:26.170Z,109,-34,1117
1787485586180,2026-08-23T11:46:26.180Z,-94,-18,1021
1787485586190,2026-08-23T11:46:26.190Z,46,-2,1097
1787485586200,2026-08-23T11:46:26.200Z,46,11,1079
1787485586210,2026-08-23T11:46:26.210Z,226,-1,1074
1787485586220,2026-08-23T11:46:26.220Z,-57,-10,914
1787485586230,2026-08-23T11:46:26.230Z,168,-5,1044
1787485586240,2026-08-23T11:46:26.240Z,101,-40,1122
1787485586250,2026-08-23T11:46:26.250Z,117,-62,1078
1787485586260,2026-08-23T11:46:26.260Z,121,-41,1060
1787485586270,2026-08-23T11:46:26.270Z,121,-41,1060
1787485586280,2026-08-23T11:46:26.280Z,134,22,1065
1787485586290,2026-08-23T11:46:26.290Z,36,25,1024
1787485586300,2026-08-23T11:46:26.300Z,103,18,1039
1787485586310,2026-08-23T11:46:26.310Z,129,-20,1023
1787485586320,2026-08-23T11:46:26.320Z,159,-52,1070
1787485586330,2026-08-23T11:46:26.330Z,95,-55,1016
1787485586340,2026-08-23T11:46:26.340Z,126,-19,960
1787485586350,2026-08-23T11:46:26.350Z,-12,-26,897
1787485586360,2026-08-23T11:46:26.360Z,40,14,947
1787485586370,2026-08-23T11:46:26.370Z,15,2,964
1787485586380,2026-08-23T11:46:26.380Z,162,-10,1025
1787485586390,2026-08-23T11:46:26.390Z,77,-31,933
1787485586400,2026-08-23T11:46:26.400Z,29,-46,922
1787485586410,2026-08-23T11:46:26.410Z,186,-2,999
1787485586420,2026-08-23T11:46:26.420Z,112,12,934
1787485586430,2026-08-23T11:46:26.430Z,136,12,966
1787485586440,2026-08-23T11:46:26.440Z,29,38,930
1787485586450,2026-08-23T11:46:26.450Z,10,-2,962
1787485586460,2026-08-23T11:46:26.460Z,33,-54,972
1787485586470,2026-08-23T11:46:26.470Z,149,-91,1000
1787485586480,2026-08-23T11:46:26.480Z,72,-85,928
1787485586490,2026-08-23T11:46:26.490Z,39,-43,945
1787485586500,2026-08-23T11:46:26.500Z,209,37,994
1787485586510,2026-08-23T11:46:26.510Z,168,35,1022
1787485586520,2026-08-23T11:46:26.520Z,14,52,908
1787485586530,2026-08-23T11:46:26.530Z,26,47,949
1787485586540,2026-08-23T11:46:26.540Z,106,54,974
1787485586550,2026-08-23T11:46:26.550Z,146,-1,1031
1787485586560,2026-08-23T11:46:26.560Z,43,-20,1016
1787485586570,2026-08-23T11:46:26.570Z,119,-35,1043
1787485586580,2026-08-23T11:46:26.580Z,0,-12,915
1787485586590,2026-08-23T11:46:26.590Z,205,-8,1026
1787485586600,2026-08-23T11:46:26.600Z,30,-3,901
1787485586610,2026-08-23T11:46:26.610Z,-5,-10,893
1787485586620,2026-08-23T11:46:26.620Z,134,28,937
1787485586630,2026-08-23T11:46:26.630Z,45,28,1026
1787485586640,2026-08-23T11:46:26.640Z,135,22,1076
1787485586650,2026-08-23T11:46:26.650Z,-2,-9,1052
1787485586660,2026-08-23T11:46:26.660Z,184,8,1065
1787485586670,2026-08-23T11:46:26.670Z,141,-18,1101
1787485586680,2026-08-23T11:46:26.680Z,9,-20,1020
1787485586690,2026-08-23T11:46:26.690Z,25,-16,998
1787485586700,2026-08-23T11:46:26.700Z,24,-15,931
1787485586710,2026-08-23T11:46:26.710Z,52,21,1017
1787485586720,2026-08-23T11:46:26.720Z,42,29,1096
1787485586730,2026-08-23T11:46:26.730Z,82,39,1104
1787485586740,2026-08-23T11:46:26.740Z,36,27,1014
1787485586750,2026-08-23T11:46:26.750Z,86,-20,1003
1787485586760,2026-08-23T11:46:26.760Z,26,-16,985
1787485586770,2026-08-23T11:46:26.770Z,119,-18,1002
1787485586780,2026-08-23T11:46:26.780Z,149,-24,1025
1787485586790,2026-08-23T11:46:26.790Z,-95,-15,960
1787485586800,2026-08-23T11:46:26.800Z,135,9,1115
1787485586810,2026-08-23T11:46:26.810Z,75,-5,1031
1787485586820,2026-08-23T11:46:26.820Z,-57,-11,949
1787485586830,2026-08-23T11:46:26.830Z,-119,-34,915
1787485586840,2026-08-23T11:46:26.840Z,45,-5,1049
1787485586850,2026-08-23T11:46:26.850Z,41,-2,992
1787485586860,2026-08-23T11:46:26.860Z,210,28,1059
1787485586870,2026-08-23T11:46:26.870Z,-83,9,980
1787485586880,2026-08-23T11:46:26.880Z,219,28,1133
1787485586890,2026-08-23T11:46:26.890Z,-27,42,901
1787485586900,2026-08-23T11:46:26.900Z,30,-22,882
1787485586910,2026-08-23T11:46:26.910Z,1,-27,929
1787485586920,2026-08-23T11:46:26.920Z,55,-13,962
1787485586930,2026-08-23T11:46:26.930Z,-49,-9,962
1787485586940,2026-08-23T11:46:26.940Z,69,-15,941
1787485586950,2026-08-23T11:46:26.950Z,-24,-46,887
1787485586960,2026-08-23T11:46:26.960Z,133,-39,954
1787485586970,2026-08-23T11:46:26.970Z,99,12,930
1787485586980,2026-08-23T11:46:26.980Z,109,-6,1008
1787485586990,2026-08-23T11:46:26.990Z,84,5,1017
1787485587000,2026-08-23T11:46:27.000Z,15,11,988
1787485587010,2026-08-23T11:46:27.010Z,50,-6,911
1787485587020,2026-08-23T11:46:27.020Z,112,-3,954
1787485587030,2026-08-23T11:46:27.030Z,29,-50,950
1787485587040,2026-08-23T11:46:27.040Z,85,-51,1007
1787485587050,2026-08-23T11:46:27.050Z,70,-24,981
1787485587060,2026-08-23T11:46:27.060Z,162,27,1091
1787485587070,2026-08-23T11:46:27.070Z,-18,23,1018
1787485587080,2026-08-23T11:46:27.080Z,30,10,968
1787485587090,2026-08-23T11:46:27.090Z,30,10,968
1787485587100,2026-08-23T11:46:27.100Z,166,-1,1074
1787485587110,2026-08-23T11:46:27.110Z,37,-33,1039
1787485587120,2026-08-23T11:46:27.120Z,146,-60,1055
1787485587130,2026-08-23T11:46:27.130Z,110,-56,954
1787485587140,2026-08-23T11:46:27.140Z,197,-20,1087
1787485587150,2026-08-23T11:46:27.150Z,6,2,1077
1787485587160,2026-08-23T11:46:27.160Z,116,5,1122
1787485587170,2026-08-23T11:46:27.170Z,18,12,1039
1787485587180,2026-08-23T11:46:27.180Z,30,21,1009
1787485587190,2026-08-23T11:46:27.190Z,26,-5,1026
1787485587200,2026-08-23T11:46:27.200Z,113,-19,1070
1787485587210,2026-08-23T11:46:27.210Z,91,1,1023
1787485587220,2026-08-23T11:46:27.220Z,127,-37,1056
1787485587230,2026-08-23T11:46:27.230Z,19,1,1084
1787485587240,2026-08-23T11:46:27.240Z,159,14,1136
1787485587250,2026-08-23T11:46:27.250Z,53,10,970
1787485587260,2026-08-23T11:46:27.260Z,63,9,1003
1787485587270,2026-08-23T11:46:27.270Z,63,9,1003
1787485587280,2026-08-23T11:46:27.280Z,69,-5,972
1787485587290,2026-08-23T11:46:27.290Z,69,-5,972
1787485587300,2026-08-23T11:46:27.300Z,123,-4,984
1787485587310,2026-08-23T11:46:27.310Z,43,8,930
1787485587320,2026-08-23T11:46:27.320Z,109,6,955
1787485587330,2026-08-23T11:46:27.330Z,170,15,981
1787485587340,2026-08-23T11:46:27.340Z,-10,-14,893
1787485587350,2026-08-23T11:46:27.350Z,27,-6,992
1787485587360,2026-08-23T11:46:27.360Z,162,12,1063
1787485587370,2026-08-23T11:46:27.370Z,39,7,910
1787485587380,2026-08-23T11:46:27.380Z,158,-13,859
1787485587390,2026-08-23T11:46:27.390Z,1,-4,857
1787485587400,2026-08-23T11:46:27.400Z,153,-11,954
1787485587410,2026-08-23T11:46:27.410Z,181,-28,991
1787485587420,2026-08-23T11:46:27.420Z,4,-73,903
1787485587430,2026-08-23T11:46:27.430Z,98,-45,1005
1787485587440,2026-08-23T11:46:27.440Z,27,-6,1015
1787485587450,2026-08-23T11:46:27.450Z,81,66,999
1787485587460,2026-08-23T11:46:27.460Z,25,75,1005
1787485587470,2026-08-23T11:46:27.470Z,37,19,1008
1787485587480,2026-08-23T11:46:27.480Z,37,19,1008
1787485587490,2026-08-23T11:46:27.490Z,185,-25,1036
1787485587500,2026-08-23T11:46:27.500Z,-1,-75,947
1787485587510,2026-08-23T11:46:27.510Z,72,-82,995
1787485587520,2026-08-23T11:46:27.520Z,32,-48,970
1787485587530,2026-08-23T11:46:27.530Z,75,18,1078
1787485587540,2026-08-23T11:46:27.540Z,47,35,1099
1787485587550,2026-08-23T11:46:27.550Z,55,36,1064
1787485587560,2026-08-23T11:46:27.560Z,-53,-4,1001
1787485587570,2026-08-23T11:46:27.570Z,3,15,998
1787485587580,2026-08-23T11:46:27.580Z,20,-15,1043
1787485587590,2026-08-23T11:46:27.590Z,56,-18,1098
1787485587600,2026-08-23T11:46:27.600Z,4,1,983
1787485587610,2026-08-23T11:46:27.610Z,57,34,1043
1787485587620,2026-08-23T11:46:27.620Z,78,51,1063
1787485587630,2026-08-23T11:46:27.630Z,12,78,1063
1787485587640,2026-08-23T11:46:27.640Z,71,40,1071
1787485587650,2026-08-23T11:46:27.650Z,63,-8,1025
1787485587660,2026-08-23T11:46:27.660Z,17,-51,999
1787485587670,2026-08-23T11:46:27.670Z,46,-44,1030
1787485587680,2026-08-23T11:46:27.680Z,4,-29,950
1787485587690,2026-08-23T11:46:27.690Z,124,-1,1028
1787485587700,2026-08-23T11:46:27.700Z,1,11,988
1787485587710,2026-08-23T11:46:27.710Z,133,53,1038
1787485587720,2026-08-23T11:46:27.720Z,-5,-23,855
1787485587730,2026-08-23T11:46:27.730Z,100,-28,894
1787485587740,2026-08-23T11:46:27.740Z,-105,-67,920
1787485587750,2026-08-23T11:46:27.750Z,138,-52,1149
1787485587760,2026-08-23T11:46:27.760Z,55,-25,1047
1787485587770,2026-08-23T11:46:27.770Z,94,-28,1007
1787485587780,2026-08-23T11:46:27.780Z,22,0,972
1787485587790,2026-08-23T11:46:27.790Z,78,30,964
1787485587800,2026-08-23T11:46:27.800Z,84,21,917
1787485587810,2026-08-23T11:46:27.810Z,104,-1,905
1787485587820,2026-08-23T11:46:27.820Z,-42,-29,924
1787485587830,2026-08-23T11:46:27.830Z,138,-26,1005
1787485587840,2026-08-23T11:46:27.840Z,81,-43,960
1787485587850,2026-08-23T11:46:27.850Z,100,-37,951
1787485587860,2026-08-23T11:46:27.860Z,13,-27,937
1787485587870,2026-08-23T11:46:27.870Z,125,-3,931
1787485587880,2026-08-23T11:46:27.880Z,209,-3,966
1787485587890,2026-08-23T11:46:27.890Z,156,7,910
1787485587900,2026-08-23T11:46:27.900Z,41,-34,914
1787485587910,2026-08-23T11:46:27.910Z,151,-52,959
1787485587920,2026-08-23T11:46:27.920Z,94,-35,970
1787485587930,2026-08-23T11:46:27.930Z,92,-58,965
1787485587940,2026-08-23T11:46:27.940Z,26,-76,977
1787485587950,2026-08-23T11:46:27.950Z,73,-49,1006
1787485587960,2026-08-23T11:46:27.960Z,161,4,1065
1787485587970,2026-08-23T11:46:27.970Z,108,25,1019
1787485587980,2026-08-23T11:46:27.980Z,59,6,1057
1787485587990,2026-08-23T11:46:27.990Z,165,-8,1015
1787485588000,2026-08-23T11:46:28.000Z,48,-9,926
1787485588010,2026-08-23T11:46:28.010Z,122,-15,972
1787485588020,2026-08-23T11:46:28.020Z,37,-23,1027
1787485588030,2026-08-23T11:46:28.030Z,89,-40,1096
1787485588040,2026-08-23T11:46:28.040Z,101,-25,1058
1787485588050,2026-08-23T11:46:28.050Z,69,-17,972
1787485588060,2026-08-23T11:46:28.060Z,127,-26,1018
1787485588070,2026-08-23T11:46:28.070Z,99,-30,986
1787485588080,2026-08-23T11:46:28.080Z,9,-47,987
1787485588090,2026-08-23T11:46:28.090Z,191,-38,1129
1787485588100,2026-08-23T11:46:28.100Z,57,-28,1080
1787485588110,2026-08-23T11:46:28.110Z,94,-39,1027
1787485588120,2026-08-23T11:46:28.120Z,88,25,1012
1787485588130,2026-08-23T11:46:28.130Z,-37,39,986
1787485588140,2026-08-23T11:46:28.140Z,78,41,1068
1787485588150,2026-08-23T11:46:28.150Z,151,5,1012
1787485588160,2026-08-23T11:46:28.160Z,64,-45,983
1787485588170,2026-08-23T11:46:28.170Z,117,-61,989
1787485588180,2026-08-23T11:46:28.180Z,23,-67,983
1787485588190,2026-08-23T11:46:28.190Z,79,-24,991
1787485588200,2026-08-23T11:46:28.200Z,52,-5,963
1787485588210,2026-08-23T11:46:28.210Z,33,23,988
1787485588220,2026-08-23T11:46:28.220Z,62,48,1019
1787485588230,2026-08-23T11:46:28.230Z,155,27,984
1787485588240,2026-08-23T11:46:28.240Z,45,-19,969
1787485588250,2026-08-23T11:46:28.250Z,135,-61,1025
1787485588260,2026-08-23T11:46:28.260Z,87,-68,974
1787485588270,2026-08-23T11:46:28.270Z,114,-33,953
1787485588280,2026-08-23T11:46:28.280Z,53,-20,895
1787485588290,2026-08-23T11:46:28.290Z,-46,-24,911
1787485588300,2026-08-23T11:46:28.300Z,-10,-6,1016
1787485588310,2026-08-23T11:46:28.310Z,102,26,1050
1787485588320,2026-08-23T11:46:28.320Z,-29,-14,1009
1787485588330,2026-08-23T11:46:28.330Z,162,-41,1053
1787485588340,2026-08-23T11:46:28.340Z,12,-45,981
1787485588350,2026-08-23T11:46:28.350Z,59,-26,999
1787485588360,2026-08-23T11:46:28.360Z,93,-12,1012
1787485588370,2026-08-23T11:46:28.370Z,7,-12,991
1787485588380,2026-08-23T11:46:28.380Z,97,18,1043
1787485588390,2026-08-23T11:46:28.390Z,49,53,927
1787485588400,2026-08-23T11:46:28.400Z,73,34,947
1787485588410,2026-08-23T11:46:28.410Z,123,-4,1008
1787485588420,2026-08-23T11:46:28.420Z,60,-20,1009
1787485588430,2026-08-23T11:46:28.430Z,43,-45,931
1787485588440,2026-08-23T11:46:28.440Z,130,-12,994
1787485588450,2026-08-23T11:46:28.450Z,-30,2,948
1787485588460,2026-08-23T11:46:28.460Z,92,6,964
1787485588470,2026-08-23T11:46:28.470Z,69,47,971
1787485588480,2026-08-23T11:46:28.480Z,32,11,1005
1787485588490,2026-08-23T11:46:28.490Z,53,3,1095
1787485588500,2026-08-23T11:46:28.500Z,127,14,1132
1787485588510,2026-08-23T11:46:28.510Z,23,-27,1047
1787485588520,2026-08-23T11:46:28.520Z,-6,-1,1017
1787485588530,2026-08-23T11:46:28.530Z,-46,-6,1005
1787485588540,2026-08-23T11:46:28.540Z,57,10,1047
1787485588550,2026-08-23T11:46:28.550Z,33,56,994
1787485588560,2026-08-23T11:46:28.560Z,35,67,1036
1787485588570,2026-08-23T11:46:28.570Z,105,70,1085
1787485588580,2026-08-23T11:46:28.580Z,49,24,1041
1787485588590,2026-08-23T11:46:28.590Z,58,-6,989
1787485588600,2026-08-23T11:46:28.600Z,10,-14,984
1787485588610,2026-08-23T11:46:28.610Z,-25,-58,968
1787485588620,2026-08-23T11:46:28.620Z,79,-13,967
1787485588630,2026-08-23T11:46:28.630Z,-22,-21,956
1787485588640,2026-08-23T11:46:28.640Z,91,-4,1079
1787485588650,2026-08-23T11:46:28.650Z,18,36,1043
1787485588660,2026-08-23T11:46:28.660Z,61,40,988
1787485588670,2026-08-23T11:46:28.670Z,58,20,923
1787485588680,2026-08-23T11:46:28.680Z,109,31,886
1787485588690,2026-08-23T11:46:28.690Z,-56,-13,842
1787485588700,2026-08-23T11:46:28.700Z,162,15,998
1787485588710,2026-08-23T11:46:28.710Z,86,29,1013
1787485588720,2026-08-23T11:46:28.720Z,127,29,1017
1787485588730,2026-08-23T11:46:28.730Z,22,28,949
1787485588740,2026-08-23T11:46:28.740Z,-11,59,867
1787485588750,2026-08-23T11:46:28.750Z,103,22,925
1787485588760,2026-08-23T11:46:28.760Z,-6,-52,956
1787485588770,2026-08-23T11:46:28.770Z,-6,-52,956
1787485588780,2026-08-23T11:46:28.780Z,108,-12,1015
1787485588790,2026-08-23T11:46:28.790Z,136,21,1024
1787485588800,2026-08-23T11:46:28.800Z,136,21,1024
1787485588810,2026-08-23T11:46:28.810Z,91,39,974
1787485588820,2026-08-23T11:46:28.820Z,51,108,916
1787485588830,2026-08-23T11:46:28.830Z,110,96,991
1787485588840,2026-08-23T11:46:28.840Z,141,93,1034
1787485588850,2026-08-23T11:46:28.850Z,1,16,1036
1787485588860,2026-08-23T11:46:28.860Z,7,-44,1057
1787485588870,2026-08-23T11:46:28.870Z,-27,-55,1125
1787485588880,2026-08-23T11:46:28.880Z,87,-53,1116
1787485588890,2026-08-23T11:46:28.890Z,-32,-46,1035
1787485588900,2026-08-23T11:46:28.900Z,-67,0,941
1787485588910,2026-08-23T11:46:28.910Z,122,45,1071
1787485588920,2026-08-23T11:46:28.920Z,156,92,1108
1787485588930,2026-08-23T11:46:28.930Z,164,89,1168
1787485588940,2026-08-23T11:46:28.940Z,145,62,898
1787485588950,2026-08-23T11:46:28.950Z,61,34,846
1787485588960,2026-08-23T11:46:28.960Z,176,8,924
1787485588970,2026-08-23T11:46:28.970Z,101,-30,916
1787485588980,2026-08-23T11:46:28.980Z,12,-77,944
1787485588990,2026-08-23T11:46:28.990Z,80,-67,1098
1787485589000,2026-08-23T11:46:29.000Z,118,-30,1189
